freelancer_id,hours_worked_per_week,experience_years,skills_count,average_rating,completed_projects,client_return_rate,hourly_rate,region,income_generated
424,58,7.2,8,3.98,169,1.0,113.84,Africa,23447.17
425,7,4.3,2,4.54,179,0.25,49.08,Oceania,895.28
426,44,2.7,18,4.6,133,0.94,20.32,North America,3392.55
427,50,3.2,9,3.88,169,0.26,30.85,Asia,4937.04
428,28,6.6,13,4.18,62,0.41,143.77,Asia,10841.16
429,54,2.6,7,3.48,158,0.88,95.89,Africa,17564.38
430,36,3.0,10,5.0,103,0.79,111.91,South America,13978.21
431,51,0.5,9,4.73,190,0.86,135.87,North America,26773.59
432,26,1.9,15,3.5,100,0.8,129.39,Oceania,10244.96
433,27,3.8,5,3.77,155,0.24,40.58,Oceania,4732.17
434,6,0.9,12,4.13,178,0.56,18.13,South America,137.59
435,31,0.7,1,4.22,52,0.39,139.52,Asia,15846.3
436,46,1.1,12,3.86,49,0.46,147.43,Africa,26319.04
437,6,0.8,6,3.63,190,0.15,89.43,South America,1525.61
438,30,0.7,19,4.4,100,0.32,134.38,Asia,17898.91
439,21,1.7,19,5.0,188,0.86,42.45,Asia,3170.65
440,44,7.2,16,4.23,126,0.9,25.55,Oceania,4858.05
441,37,2.1,19,4.05,118,0.61,79.97,Asia,10670.48
442,13,0.6,3,4.0,54,0.5,123.57,South America,7209.98
443,47,0.2,10,3.65,119,0.71,101.65,Europe,19260.16
444,58,3.6,18,3.86,133,0.61,99.22,Africa,19053.18
445,52,1.4,13,4.77,137,0.98,12.44,Asia,1909.42
446,43,5.2,18,3.16,162,0.19,54.45,South America,6021.2
447,33,3.2,3,4.24,98,0.45,141.53,Oceania,13190.25
448,46,4.8,3,4.21,36,0.92,28.8,North America,6203.54
449,59,1.0,12,4.26,148,0.91,111.69,Oceania,22269.71
450,30,3.5,7,4.56,81,0.5,116.3,Africa,15831.85
451,39,0.9,8,4.23,85,0.13,112.6,North America,12666.4
452,54,8.4,9,3.97,83,0.81,148.5,North America,27070.34
453,29,3.0,14,3.87,63,0.59,67.29,Oceania,9610.89
454,28,1.2,5,4.85,67,0.77,105.51,South America,7559.7
455,17,0.9,19,4.72,158,0.46,37.11,Oceania,2196.33
456,11,0.6,16,5.0,197,0.2,65.96,Europe,3282.7
457,40,3.6,12,4.06,198,0.02,78.82,South America,14795.92
458,49,0.7,4,3.88,3,0.56,40.08,South America,8628.33
459,24,2.7,8,4.43,177,0.16,136.95,Africa,14759.7
460,5,0.9,7,4.41,42,0.19,110.27,South America,2096.34
461,12,3.3,15,4.52,24,0.44,49.73,Africa,1619.19
462,50,5.1,6,4.62,44,0.44,28.89,Asia,5815.0
463,20,4.5,5,4.51,129,0.27,50.3,Africa,5028.71
464,18,4.3,14,4.74,115,0.13,97.22,South America,6485.65
465,16,0.6,13,4.8,182,0.94,125.7,Asia,5853.85
466,55,0.3,10,4.81,180,0.13,80.44,Asia,16616.78
467,27,3.6,18,3.07,36,0.35,24.35,Europe,2402.81
468,19,1.4,4,4.32,38,0.3,44.9,Oceania,3019.03
469,32,1.7,8,3.74,172,0.87,58.32,South America,7736.83
470,38,0.1,11,4.73,82,0.41,99.06,North America,13943.35
471,6,0.9,17,3.06,175,0.12,44.53,Oceania,761.9
472,36,0.1,18,4.93,29,0.01,42.75,South America,4573.71
473,27,6.3,11,3.77,179,0.72,50.07,North America,3806.83
474,26,0.8,16,3.65,41,0.71,92.95,Oceania,9076.57
475,55,2.4,12,4.38,192,0.42,78.97,Europe,16261.84
476,29,0.1,13,4.01,88,0.13,127.83,South America,11853.99
477,26,3.3,16,5.0,48,0.37,107.71,Oceania,8693.25
478,26,1.2,1,4.88,114,0.59,103.36,Europe,8578.44
479,53,6.8,16,3.94,22,0.7,31.65,North America,5915.04
480,56,6.6,15,4.72,99,0.08,17.73,Africa,4418.8
481,46,1.2,6,3.93,17,0.56,81.4,South America,15937.61
482,10,6.9,12,3.92,86,0.28,20.03,Asia,489.85
483,19,16.7,8,4.56,133,0.62,60.96,Asia,4152.46
484,58,5.2,7,4.93,61,0.65,13.66,Europe,3257.98
485,47,5.6,2,3.98,89,0.91,34.75,Africa,4647.5
486,41,0.9,12,4.02,134,0.41,25.45,Asia,4030.17
487,37,2.6,14,4.35,181,0.54,122.14,Asia,15395.21
488,12,0.2,16,3.75,81,0.27,58.46,South America,2872.03
489,57,0.3,11,4.98,95,0.29,21.04,Asia,4092.54
490,48,20.4,9,3.75,145,0.05,47.17,North America,6057.32
491,48,1.2,10,3.88,59,0.29,105.59,Europe,14461.43
492,9,4.1,17,5.0,167,0.06,114.39,Oceania,4375.66
493,43,4.9,12,4.31,54,0.96,26.78,Asia,3311.28
494,8,5.9,6,5.0,126,0.62,119.0,South America,2726.7
495,10,18.1,19,4.09,176,0.17,61.88,Oceania,2734.01
496,49,0.8,11,5.0,165,0.12,105.11,North America,20547.24
497,36,0.1,9,4.51,48,0.37,104.01,Oceania,9736.88
498,56,1.6,6,3.82,68,0.31,121.1,Asia,18423.76
499,34,0.4,16,3.82,107,0.28,107.61,Europe,11182.69
500,51,0.1,16,3.47,78,0.47,15.44,Europe,3253.39
501,39,1.3,6,3.53,77,0.91,82.73,Europe,13396.16
502,59,4.6,5,3.87,27,0.57,33.27,Asia,6074.04
503,44,2.5,4,3.7,88,0.52,145.8,North America,28759.61
504,56,1.1,2,2.91,155,0.81,45.82,Africa,6931.28
505,20,3.2,6,4.62,72,0.0,68.82,Oceania,4001.03
506,17,0.8,9,4.59,191,0.2,37.54,Europe,3023.44
507,54,0.0,17,4.35,180,0.5,28.84,North America,4751.81
508,46,4.3,14,3.63,47,0.71,94.13,South America,20207.12
509,34,2.9,7,5.0,103,0.49,79.05,South America,10938.6
510,23,4.3,19,4.11,21,0.16,62.45,North America,3515.69
511,21,0.1,1,3.78,115,0.93,21.96,South America,1690.55
512,23,5.4,15,4.32,57,0.33,113.03,South America,9598.1
513,32,2.9,18,4.29,105,0.79,10.82,Europe,1869.7
514,59,2.5,3,2.95,95,0.89,74.07,Asia,14455.99
515,30,2.9,18,4.18,170,0.35,98.56,Asia,10184.57
516,41,6.0,2,4.26,110,0.85,70.3,Asia,7594.03
517,30,2.7,10,4.01,176,0.71,27.67,Asia,3104.22
518,57,2.6,11,3.54,27,0.9,118.95,North America,19404.78
519,27,14.0,3,3.55,128,0.25,55.35,Europe,3819.86
520,13,4.2,7,4.46,161,0.93,28.87,North America,1939.62
521,16,1.8,8,4.58,76,0.07,87.04,Oceania,3994.62
522,57,3.7,19,3.98,35,0.79,12.68,Oceania,1996.85
523,5,1.5,18,4.39,98,0.44,55.37,South America,1213.17
524,5,0.8,13,3.97,144,0.18,115.09,Europe,2844.58
525,51,2.7,13,3.77,36,0.08,137.78,Africa,18071.93
526,38,7.9,19,4.31,66,0.39,92.84,Asia,9342.3
527,36,7.9,12,3.63,56,0.39,40.47,Oceania,3874.2
528,58,1.3,17,5.0,145,0.23,40.8,Oceania,6098.61
529,52,2.3,12,3.48,148,0.22,94.54,South America,19603.42
530,29,0.7,13,4.34,94,0.4,66.95,Asia,7558.44
531,44,16.3,12,4.28,106,0.41,34.82,Asia,6047.64
532,49,11.9,19,4.23,84,0.44,120.24,Asia,21530.56
533,57,3.1,14,4.94,136,0.87,38.03,Oceania,9353.66
534,5,4.9,7,2.86,146,0.61,55.03,Africa,884.21
535,20,3.8,13,4.41,18,0.02,18.6,South America,1619.43
536,43,2.7,6,4.06,146,0.52,108.19,Asia,16393.49
537,9,0.2,19,4.49,125,0.76,48.54,Asia,2028.34
538,26,1.8,19,4.23,2,0.06,42.6,Europe,3426.6
539,33,3.4,4,4.16,76,0.42,52.47,Asia,5877.57
540,59,3.4,19,3.6,179,0.45,132.38,Europe,34724.25
541,7,1.4,9,3.86,138,0.95,82.52,South America,1538.01
542,16,8.5,16,5.0,142,0.48,32.1,South America,1920.59
543,30,0.5,4,4.5,26,0.75,118.43,South America,14691.88
544,20,2.1,6,4.73,47,0.3,39.18,Europe,3324.8
545,55,3.5,8,4.02,30,0.78,67.75,Oceania,14032.2
546,41,3.6,16,3.77,56,0.32,89.53,Oceania,12661.21
547,26,3.1,5,4.59,119,0.43,91.82,Africa,7172.24
548,33,1.0,10,3.25,170,0.48,19.66,Africa,3064.28
549,18,0.5,13,3.87,132,0.93,127.15,Oceania,7712.68
550,32,3.0,14,4.02,139,0.05,77.12,Oceania,10628.68
551,9,2.7,7,4.67,152,0.2,148.5,Asia,3456.03
552,51,0.6,6,4.41,195,0.71,110.44,South America,16674.22
553,53,3.7,7,3.96,165,0.58,148.96,Oceania,25481.63
554,34,1.8,5,4.38,130,0.25,73.49,North America,10180.95
555,50,3.3,18,4.05,140,0.29,29.71,Oceania,4414.17
556,56,5.4,12,4.74,21,0.37,111.82,Asia,15738.69
557,9,0.6,6,4.32,197,0.45,118.89,Oceania,2877.39
558,16,0.1,1,5.0,199,0.82,129.4,Africa,6464.46
559,20,4.5,4,4.06,192,0.01,52.2,Africa,2815.13
560,30,2.8,19,4.81,68,0.9,81.5,South America,7001.36
561,30,3.6,12,4.25,126,0.41,130.05,Europe,16250.85
562,52,5.5,15,3.85,43,0.23,131.06,Asia,23169.09
563,25,4.9,3,5.0,182,0.51,13.6,Europe,1063.1
564,43,9.7,8,4.85,100,0.66,103.93,Africa,20985.55
565,40,2.3,11,4.32,123,0.04,94.24,South America,13093.85
566,37,2.0,16,4.58,190,0.72,21.67,Africa,3375.39
567,34,1.5,9,3.66,93,0.76,140.22,South America,14725.18
568,41,0.5,3,3.68,140,0.17,72.35,Oceania,9934.14
569,27,2.6,5,4.76,129,0.17,104.4,North America,9738.97
570,14,1.0,14,4.2,161,0.2,133.59,Europe,6976.45
571,58,7.6,15,4.12,192,0.8,28.22,Asia,6302.49
572,9,2.6,6,4.06,116,0.27,129.82,South America,3512.27
573,40,2.7,4,4.28,115,0.8,111.4,Oceania,19863.25
574,38,1.3,8,4.07,196,0.54,127.54,Oceania,17586.83
575,56,0.2,19,3.18,142,0.77,79.28,North America,10323.67
576,35,0.1,5,4.91,119,0.55,14.69,Oceania,2008.11
577,14,1.7,13,4.14,93,0.34,103.87,Oceania,6493.34
578,23,0.3,16,5.0,142,0.91,62.43,North America,4019.11
579,36,2.8,1,3.32,9,0.72,66.34,Europe,5969.83
580,5,6.4,13,3.32,73,0.48,71.78,Oceania,1449.02
581,9,6.4,11,4.06,26,0.64,79.01,South America,3201.82
582,49,3.2,8,4.69,177,0.62,102.67,Asia,13265.61
583,8,0.7,8,3.59,106,0.36,111.75,Asia,4025.63
584,20,6.0,14,3.57,145,0.42,118.76,Asia,7617.73
585,28,6.5,13,4.39,68,0.32,104.02,Africa,13390.69
586,20,0.7,3,4.04,188,1.0,122.49,Africa,9476.73
587,59,4.0,4,4.47,110,0.58,27.1,South America,7144.25
588,6,1.0,15,4.05,131,0.09,127.15,Oceania,3150.6
589,53,4.9,15,4.39,25,0.52,64.22,Oceania,8159.92
590,32,17.7,13,4.88,21,0.05,84.03,Asia,6870.36
591,36,0.1,9,3.59,140,0.29,70.73,North America,8817.98
592,31,6.8,10,4.79,54,0.45,76.6,Oceania,6458.06
593,24,2.9,12,3.35,1,0.53,49.96,Asia,4399.67
594,28,10.9,14,4.5,128,0.98,33.79,South America,4332.21
595,16,1.9,1,4.91,1,0.98,24.69,Asia,1298.37
596,54,5.6,14,3.94,173,0.1,73.2,Europe,14074.39
597,39,0.2,14,4.52,174,0.54,27.54,Asia,4038.65
598,37,1.2,8,3.96,176,0.82,44.3,Oceania,6606.12
599,37,0.2,16,4.49,135,0.24,28.71,Oceania,2870.36
600,55,11.1,14,3.07,10,0.75,25.28,North America,4462.67
601,47,5.1,1,4.28,143,0.88,133.54,South America,28481.44
602,41,5.7,16,4.4,40,0.66,104.36,South America,18557.35
603,16,8.3,18,4.87,139,0.33,139.33,North America,9670.01
604,7,0.3,7,4.66,184,0.92,100.16,South America,3182.49
605,5,1.5,15,4.12,174,0.88,128.15,Asia,2020.44
606,37,0.2,17,4.33,45,0.72,87.74,South America,13103.49
607,44,0.7,19,3.48,87,0.36,74.77,Asia,10984.88
608,14,0.8,13,5.0,141,0.79,83.99,South America,2941.82
609,47,1.9,9,4.55,27,0.32,54.83,Oceania,8574.13
610,48,0.9,15,3.27,50,0.25,102.12,Asia,13835.74
611,33,0.3,3,4.32,61,0.52,135.6,Asia,15050.08
612,17,0.5,1,4.36,13,1.0,119.53,Oceania,6438.94
613,16,0.5,16,3.81,140,0.8,74.68,North America,4560.21
614,35,10.8,8,4.25,157,0.73,143.55,North America,16288.85
615,50,4.3,13,3.76,85,0.45,147.96,Oceania,30141.33
616,6,10.3,8,3.5,84,0.31,79.03,Africa,2069.62
617,55,1.7,17,3.89,20,0.86,131.05,North America,33655.76
618,54,1.0,14,4.29,31,0.57,10.67,Asia,1724.47
619,39,4.8,7,4.66,8,0.81,19.33,Asia,2997.38
620,27,1.2,15,4.23,24,0.49,13.13,South America,1200.35
621,21,1.1,16,4.67,167,0.75,118.24,South America,12168.59
622,30,0.8,19,4.52,33,0.87,21.17,Africa,2181.2
623,12,0.4,6,3.68,42,0.39,12.39,Asia,552.19
624,33,0.9,1,4.52,143,0.01,30.64,Africa,2725.5
625,30,1.3,12,4.53,196,0.25,52.88,Asia,4955.04
626,14,3.4,18,5.0,193,0.91,75.06,North America,3746.24
627,30,0.2,16,4.41,160,0.69,19.16,South America,2324.07
628,38,0.7,12,3.58,139,0.74,79.86,Oceania,9286.04
629,55,5.0,13,3.92,94,0.33,44.73,Oceania,6916.32
630,45,0.5,8,3.27,37,0.7,48.41,Africa,6957.71
631,11,1.3,1,4.46,147,0.65,125.07,Europe,3320.14
632,8,6.0,7,5.0,179,0.18,148.17,Oceania,5233.42
633,57,0.5,15,3.0,34,0.97,74.94,Asia,19112.44
634,54,0.3,13,5.0,199,0.35,55.05,North America,9148.21
635,49,2.0,13,4.45,188,0.33,140.4,Europe,20589.57
636,15,1.1,9,3.66,53,0.37,80.06,North America,5393.3
637,33,2.5,15,4.33,140,0.09,112.25,North America,8930.89
638,40,4.9,4,3.68,190,0.62,67.92,Asia,10469.77
639,29,0.4,13,4.42,96,0.24,38.36,North America,4844.67
640,25,2.6,12,4.23,194,0.8,101.68,Africa,9161.64
641,40,2.1,5,4.36,105,0.39,103.08,Europe,9765.3
642,14,0.5,7,3.74,48,0.46,74.43,North America,3275.85
643,41,2.9,8,3.81,40,0.65,47.79,Oceania,8904.42
644,13,1.0,5,4.45,152,0.76,126.45,Oceania,3913.39
645,28,2.0,9,3.95,178,0.23,48.54,North America,4368.07
646,39,0.3,14,4.27,196,0.97,102.26,South America,17124.63
647,53,1.8,12,4.43,88,0.62,63.76,South America,14876.99
648,39,1.1,4,4.09,43,0.01,76.15,Africa,10828.22
649,52,5.2,8,4.78,17,0.42,39.6,Oceania,6084.97
650,40,0.2,17,4.11,102,0.44,100.93,South America,15769.06
651,22,1.6,8,4.09,183,0.81,41.62,North America,3084.85
652,53,1.8,1,3.88,162,0.31,78.0,Oceania,12383.48
653,43,3.9,2,4.72,111,0.33,55.98,North America,10407.75
654,36,2.6,4,3.85,70,0.07,144.9,Europe,14335.91
655,28,3.3,1,4.83,60,0.28,147.51,Oceania,9721.86
656,27,4.5,7,4.28,179,0.72,115.49,South America,10475.8
657,36,5.9,1,5.0,77,0.63,147.75,Asia,18919.47
658,41,1.1,9,3.87,35,0.08,25.9,South America,4165.16
659,16,2.3,3,4.84,162,0.11,148.93,North America,9973.88
660,53,5.5,12,4.46,16,0.38,24.5,Europe,5059.12
661,59,13.7,19,3.94,146,0.74,68.16,South America,15637.46
662,17,6.6,15,4.46,38,0.83,43.45,Europe,3201.5
663,27,1.4,16,4.44,171,0.01,143.54,South America,12189.51
664,29,0.7,10,4.03,32,0.33,99.01,Africa,9109.7
665,39,2.0,6,4.41,7,0.42,93.6,North America,14479.06
666,45,4.1,17,4.78,46,0.91,149.64,North America,17556.34
667,34,2.0,17,4.46,189,0.5,95.74,Asia,9995.6
668,21,2.0,19,3.99,18,0.27,100.46,North America,6938.77
669,53,5.5,18,3.96,71,0.39,16.27,Asia,3277.9
670,24,1.3,11,4.16,40,0.44,130.27,North America,11026.27
671,52,5.9,7,4.76,88,0.67,145.81,South America,31564.58
672,29,1.6,10,3.82,78,0.04,144.44,South America,14910.57
673,26,1.2,7,4.4,178,0.39,40.95,Africa,4714.71
674,17,1.8,5,3.42,5,0.65,41.63,South America,2402.94
675,23,4.3,12,4.5,182,0.28,61.25,Europe,5171.34
676,53,0.4,16,4.58,86,0.59,53.43,South America,6434.05
677,40,0.7,18,5.0,186,0.36,52.79,Asia,6443.88
678,16,9.1,3,4.66,22,0.76,94.73,Oceania,6658.35
679,45,0.6,15,4.0,74,0.06,122.79,Africa,17760.88
680,23,2.5,5,3.43,90,0.92,141.15,Oceania,9877.45
681,16,2.6,13,4.46,79,0.17,19.5,Oceania,1397.11
682,13,2.0,19,4.04,166,0.16,48.92,Europe,1505.53
683,11,3.1,12,4.37,119,0.84,45.7,Europe,1551.43
684,32,0.8,5,3.84,177,0.87,60.04,North America,5841.89
685,18,2.4,6,4.11,129,0.09,69.41,Asia,4006.04
686,35,1.4,7,3.35,78,0.91,64.48,Oceania,9542.25
687,56,3.3,10,3.68,36,0.27,143.3,South America,32004.31
688,23,0.5,16,3.61,95,0.62,71.2,South America,5823.19
689,51,2.5,8,4.64,28,0.07,87.22,North America,16758.76
690,20,0.6,9,3.79,98,0.38,114.81,South America,9837.17
691,57,1.0,4,4.89,35,0.45,111.51,Europe,26825.19
692,9,0.7,8,3.79,188,0.6,91.62,South America,2343.63
693,39,0.6,7,5.0,62,0.53,130.52,Oceania,15665.42
694,16,5.2,15,3.23,87,0.46,97.39,South America,4986.29
695,29,1.0,3,4.41,174,0.96,132.47,Europe,11153.12
696,56,7.9,17,4.22,108,0.19,52.39,Asia,7252.9
697,25,10.5,11,3.59,125,0.16,28.48,Oceania,1792.61
698,40,2.5,9,3.92,79,0.71,124.73,Asia,21887.55
699,57,0.5,5,4.07,125,0.07,63.55,Europe,13373.55
700,27,1.4,10,4.32,61,0.48,101.15,Europe,8579.38
701,20,4.8,15,3.73,193,0.48,113.22,Oceania,8734.26
702,43,1.4,14,4.41,26,0.31,55.74,Africa,9703.18
703,49,0.3,4,4.26,163,0.93,80.72,Africa,12987.18
704,57,2.4,2,4.59,57,0.28,135.29,South America,27362.56
705,46,5.6,12,3.77,191,0.29,133.17,Oceania,15445.77
706,43,4.8,1,4.0,132,0.23,114.91,Oceania,18905.77
707,18,0.6,5,4.92,42,0.15,116.78,South America,7017.26
708,35,3.4,6,3.75,173,0.36,135.68,Africa,16071.87
709,9,0.7,11,3.5,167,0.68,113.09,South America,3230.77
710,39,0.7,8,3.88,193,0.74,57.54,Asia,8744.33
711,27,6.2,7,3.31,22,0.81,26.91,Asia,2686.23
712,33,0.9,4,5.0,139,0.2,69.06,North America,7788.04
713,47,0.9,6,4.06,165,0.04,22.23,Africa,2529.04
714,15,0.0,16,4.06,90,0.97,26.21,Asia,1263.52
715,22,6.1,15,4.57,179,0.01,143.02,North America,13870.54
716,51,4.7,14,3.84,58,0.96,104.62,Europe,22396.35
717,16,3.0,12,4.09,7,0.83,129.23,Oceania,9934.21
718,13,4.2,12,3.82,136,0.91,100.01,Asia,3744.49
719,14,0.5,16,3.32,51,0.39,68.6,North America,2800.06
720,48,1.8,15,4.23,151,0.2,13.52,South America,2539.52
721,21,1.3,13,4.71,90,0.61,143.82,Oceania,8836.69
722,42,0.3,11,4.24,108,0.74,19.93,North America,2004.93
723,11,2.0,17,4.66,9,0.13,95.42,Asia,3717.32
724,50,7.6,15,3.65,174,0.8,24.31,South America,3849.36
725,17,0.1,14,3.82,38,0.21,49.78,South America,2602.04
726,44,1.0,10,3.55,111,0.49,36.01,North America,7397.76
727,46,0.7,12,4.38,13,0.86,87.52,North America,11734.56
728,13,0.8,16,4.04,7,0.19,134.19,Asia,4745.73
729,54,7.2,15,4.02,139,0.24,98.99,South America,14498.83
730,31,1.9,10,4.53,178,0.06,102.99,Africa,14282.5
731,6,1.9,4,3.96,67,0.15,137.25,North America,3373.44
732,9,4.3,9,4.74,41,0.15,114.92,Africa,2729.76
733,33,0.5,9,4.32,157,0.2,131.23,Africa,12733.77
734,41,2.0,11,4.02,165,0.29,68.29,South America,12031.35
735,42,1.7,11,3.42,184,0.81,131.15,Asia,16920.74
736,23,2.7,7,4.53,16,0.92,100.42,Africa,10948.25
737,12,23.2,10,4.34,44,0.41,28.99,Asia,1129.23
738,52,4.4,4,4.37,50,0.13,15.42,North America,2127.41
739,49,1.5,5,4.38,199,0.22,44.16,South America,9809.42
740,5,5.3,5,3.94,134,0.74,62.97,Europe,939.49
741,26,0.6,11,4.12,18,0.68,127.26,South America,10635.84
742,56,0.1,9,3.97,147,0.97,113.77,Europe,20314.29
743,21,0.7,16,4.83,51,0.01,143.75,Oceania,12908.2
744,11,1.2,9,4.06,194,0.75,88.28,North America,2623.45
745,29,2.1,4,3.89,3,0.51,114.68,Asia,10864.56
746,49,2.9,2,4.86,89,0.9,48.54,North America,6037.07
747,8,7.2,14,4.8,54,0.58,105.14,South America,3926.52
748,40,2.1,3,4.32,49,0.45,108.86,Europe,13812.51
749,10,2.1,18,4.14,28,0.67,128.78,Oceania,3710.76
750,35,0.2,6,4.01,38,0.83,85.1,Europe,11161.93
751,23,0.1,11,4.18,28,0.28,100.86,South America,9627.82
752,48,2.4,18,3.76,32,0.11,38.43,South America,8098.29
753,58,1.7,12,4.44,41,0.43,113.15,North America,21208.41
754,43,5.5,5,5.0,36,0.21,127.38,Africa,23667.83
755,31,0.5,9,4.48,103,0.43,93.12,Europe,10470.47
756,14,0.1,18,3.65,36,0.99,26.19,South America,1164.51
757,30,1.8,19,4.43,107,0.57,53.8,North America,6752.78
758,23,0.8,3,4.3,126,0.69,76.57,Africa,6712.68
759,43,0.2,9,4.42,87,0.68,104.8,Asia,17273.55
760,7,3.9,4,3.79,66,0.82,54.85,South America,1665.06
761,49,0.4,17,4.2,138,0.94,127.64,Africa,23556.83
762,17,2.8,17,4.64,70,0.66,62.05,Asia,2615.97
763,54,1.0,2,3.67,79,0.48,16.0,Oceania,3896.71
764,32,0.6,9,3.98,93,0.32,121.16,Asia,11774.85
765,24,1.4,9,4.06,191,0.36,100.19,North America,8869.55
766,32,4.9,5,4.7,92,0.33,122.27,Europe,11067.01
767,12,1.5,15,4.77,22,0.32,58.84,South America,2352.68
768,45,4.2,15,3.24,20,0.69,12.47,Africa,2289.45
769,43,0.4,3,4.7,33,0.59,20.33,Oceania,2992.18
770,5,4.4,19,4.79,143,0.2,25.65,Oceania,390.6
771,7,0.8,3,4.76,135,0.97,122.72,Asia,3792.6
772,17,3.4,6,3.94,90,0.43,52.2,Oceania,2580.51
773,32,2.5,4,4.09,50,0.57,149.71,Europe,18279.28
774,53,7.9,13,3.42,10,0.7,116.17,Asia,26186.5
775,29,1.5,13,3.15,79,0.61,94.16,South America,11102.17
776,37,0.2,11,4.02,37,0.31,147.71,South America,20158.23
777,42,0.1,5,4.24,59,0.8,54.28,Oceania,7494.35
778,57,5.3,1,4.29,88,0.11,33.19,North America,6639.29
779,10,2.2,9,4.61,104,0.57,113.22,South America,3547.56
780,48,4.5,17,5.0,63,0.27,48.93,South America,7588.25
781,49,0.8,1,4.0,21,0.62,144.55,South America,29199.27
782,36,1.3,3,3.67,104,0.22,148.33,Europe,14436.65
783,49,0.1,15,4.47,79,0.77,139.7,Africa,32360.44
784,51,9.8,10,4.31,37,0.23,142.27,Africa,30973.35
785,25,3.3,8,3.91,45,0.89,96.19,Oceania,7362.4
786,20,8.1,12,4.66,142,0.86,106.9,South America,5457.56
787,58,0.9,15,3.79,43,0.36,23.19,Africa,5485.83
788,25,2.8,9,4.14,116,0.39,116.83,Oceania,12185.67
789,15,3.4,10,4.16,85,0.7,38.29,South America,2816.54
790,41,1.1,9,3.73,84,0.09,127.65,Africa,15835.89
791,40,5.7,15,3.35,161,0.08,144.61,Africa,15050.37
792,39,8.8,1,4.31,3,0.14,39.73,Oceania,7301.58
793,23,6.5,2,4.88,104,0.56,20.92,Asia,1655.8
794,24,4.0,19,4.68,87,0.15,77.74,Oceania,7865.66
795,22,1.0,14,4.71,172,0.28,120.82,Europe,6977.32
796,51,1.0,8,3.8,111,0.65,117.89,Asia,25675.93
797,45,9.9,6,4.31,87,0.02,107.55,Asia,12849.59
798,53,0.0,12,3.49,91,0.18,124.9,Africa,27489.8
799,18,3.8,15,4.28,35,0.93,34.5,North America,2315.1
800,19,3.7,14,4.89,153,0.66,101.27,North America,8981.65
801,35,2.9,1,4.91,96,0.31,94.8,Europe,8290.9
802,5,13.8,11,5.0,86,0.05,31.48,South America,192.95
803,57,1.1,3,4.69,136,0.59,68.02,Africa,9998.74
804,58,1.2,19,4.44,116,0.22,129.35,Europe,33677.31
805,58,0.2,18,4.64,190,0.96,146.05,Asia,32418.79
806,7,1.8,2,4.54,146,0.69,103.16,Africa,2689.2
807,20,0.9,7,3.8,92,0.97,139.07,Asia,7434.36
808,27,1.3,8,3.44,156,0.85,28.49,Europe,2388.25
809,15,5.4,19,4.64,140,0.48,146.51,North America,7432.01
810,16,8.2,15,5.0,192,0.67,14.69,Europe,742.0
811,14,0.6,10,4.66,2,0.81,83.82,Oceania,5029.58
812,36,1.4,1,3.26,187,0.58,50.74,Africa,4568.26
813,20,7.9,6,3.94,165,0.06,123.95,Africa,9665.74
814,12,0.2,13,4.1,124,0.47,40.46,South America,2081.22
815,42,0.3,14,3.27,4,0.13,11.61,North America,2259.93
816,16,0.5,3,3.51,169,0.71,68.05,Africa,4697.02
817,28,2.7,11,4.18,173,0.68,18.98,North America,1473.68
818,32,0.5,3,4.33,109,0.99,50.61,Africa,6379.16
819,57,10.3,19,3.71,111,0.63,100.12,North America,15763.91
820,12,1.8,10,3.49,34,0.8,51.26,Oceania,1753.23
821,32,2.1,15,4.8,87,0.27,44.41,Europe,5954.89
822,40,0.8,11,4.01,13,0.34,31.77,North America,5293.85
823,30,1.9,15,4.08,7,0.92,28.92,Asia,2612.39
824,12,3.3,13,3.93,32,0.76,83.62,Oceania,2532.81
825,54,4.2,5,3.81,23,0.66,105.41,Europe,21436.28
826,32,4.2,4,4.85,177,0.25,73.38,Africa,6874.15
827,32,2.6,13,3.76,47,0.7,27.3,Africa,3111.76
828,41,7.0,9,4.29,165,0.89,100.69,South America,12139.38
829,45,5.1,17,4.2,176,0.23,88.0,Oceania,10783.8
830,40,4.2,2,3.23,29,0.71,63.38,Asia,9488.46
831,31,0.2,5,4.32,165,0.39,56.21,Oceania,7492.38
832,58,0.0,16,3.43,23,0.12,35.64,South America,8112.01
833,21,0.7,7,4.52,38,0.76,30.48,Oceania,2654.45
834,13,3.3,1,3.61,127,0.17,57.43,Europe,2523.59
835,37,1.6,12,4.46,44,0.25,15.83,South America,2670.35
836,57,1.5,11,3.99,5,0.78,71.13,Europe,12999.26
837,24,6.5,12,3.86,180,0.74,94.22,South America,10466.23
838,17,6.8,19,4.31,40,0.25,141.83,North America,8813.25
839,32,7.2,12,3.46,139,0.94,97.62,Europe,9288.05
840,52,1.1,12,4.17,78,0.22,97.37,Europe,15232.53
841,33,3.5,14,4.59,106,0.99,62.42,North America,7692.76
842,17,1.0,2,4.72,130,0.74,28.66,North America,1366.35
843,50,0.6,2,3.97,163,0.39,72.57,Asia,16847.48
844,39,0.6,4,4.04,173,0.13,93.81,North America,11027.97
845,10,1.3,16,3.45,49,0.32,111.36,South America,3831.86
846,22,1.7,10,3.82,123,0.19,125.65,North America,8530.91
847,55,5.3,13,3.42,35,0.62,45.83,North America,6057.87
848,9,0.4,2,4.42,106,0.36,43.77,Europe,1485.45
